navn,kategori,dato,lokation,km,tid,præcis tid,HR
Træning,Mix,02-08-2023,Nordens Plads,X,00:20:00,N
Træning,Mix,04-08-2023,Nordens Plads,X,00:30:00,N
Træning,Mix,10-08-2023,Nordens Plads,X,00:30:00,N
Løb,Tempo,11-08-2023,Søndermarken,4.77,00:28:37,N
Træning,Mix,12-08-2023,Nordens Plads,X,00:25:00,N
Træning,Mix,13-08-2023,Nordens Plads,X,00:25:00,N
Træning,Mix,15-08-2023,Nordens Plads,X,00:25:00,N
Træning,Mix,16-08-2023,Nordens Plads,X,00:25:00,N
Træning,Mix,19-08-2023,Nordens Plads,X,00:25:00,N
Løb,Tempo,21-08-2023,Søndermarken,7.00,00:00:00,N
Træning,Mix,22-08-2023,Nordens Plads,X,00:25:00,N
Træning,Mix,23-08-2023,Nordens Plads,X,00:25:00,N
Træning,Mix,25-08-2023,Nordens Plads,X,00:25:00,N
Træning,Mix,28-08-2023,Nordens Plads,X,00:25:00,N
Træning,Mix,02-09-2023,Nordens Plads,X,00:30:00,N
Træning,Mix,05-09-2023,Visma House,X,00:30:00,N
Træning,Mix,06-09-2023,Visma House,X,00:30:00,N
Løb,Tempo,10-09-2023,Søndermarken,3.40,00:20:00,N
Træning,Mix,11-09-2023,Visma House,X,00:30:00,N
Træning,Mix,13-09-2023,Visma House,X,00:30:00,N
Træning,Mix,21-09-2023,Visma House,X,00:30:00,N
Løb,Free,23-08-2023,Søndermarken,4.77,00:30:00,N
Træning,Mix,28-09-2023,Visma House,X,00:30:00,N
Løb,Free,30-09-2023,Søndermarken,4.77,00:30:00,N
Træning,Free,01-10-2023,Nordens Plads,X,00:30:00,N
Løb,Free,03-10-2023,Søndermarken,3.40,00:20:00,N
Træning,Free,04-10-2023,Nordens Plads,X,00:30:00,N
Løb,Free,05-10-2023,Søndermarken,3.40,00:20:00,N
Træning,Free,08-10-2023,Nordens Plads,X,00:30:00,N
Træning,Free,12-10-2023,Nordens Plads,X,00:25:00,N
Løb,Free,13-10-2023,Søndermarken,3.40,00:20:00,N
Træning,Free,15-10-2023,Nordens Plads,X,00:25:00,N
Træning,Free,22-10-2023,Nordens Plads,X,00:20:00,N
Træning,Free,24-10-2023,Nordens Plads,X,00:25:00,N
Løb,Free,07-11-2023,Søndermarken,3.40,00:25:00,N
Træning,Mix,09-11-2023,Visma House,X,00:25:00,N
Træning,Mix,13-11-2023,Visma House,X,00:30:00,N
Træning,Mix,16-11-2023,Visma House,X,00:25:00,N
Træning,Mix,20-11-2023,Visma House,X,00:30:00,N
Løb,Free,22-11-2023,Søndermarken,3.40,00:25:00,N
Træning,Mix,23-11-2023,Visma House,X,00:30:00,N
Løb,Free,25-11-2023,Søndermarken,3.40,00:25:00,N
Træning,Mix,26-11-2023,Hjemme,X,00:10:00,N
Løb,Free,26-11-2023,Søndermarken,3.40,00:25:00,N
Træning,Mix,27-11-2023,Visma House,X,00:40:00,N
Træning,Mix,28-11-2023,Visma House,X,00:45:00,N
Træning,Mix,03-12-2023,Hjemme,X,00:20:00,N
Løb,Free,03-12-2023,Søndermarken,3.40,00:22:00,N
Træning,Mix,04-12-2023,Visma House,X,00:30:00,N
Løb,Free,04-12-2023,Visma House,1.00,00:07:00,N
Træning,Mix,05-12-2023,Hjemme,X,00:20:00,N
Træning,Mix,06-12-2023,Visma House,X,00:40:00,N
Træning,Mix,20-12-2023,Visma House,X,00:30:00,N
Træning,Mix,23-12-2023,Hjemme,X,00:10:00,N
Løb,Free,23-12-2023,Søndermarken,3.40,00:25:00,N
Træning,Mix,24-12-2023,Hjemme,X,00:10:00,N
Træning,Mix,25-12-2023,Hjemme,X,00:10:00,N
Løb,Free,25-12-2023,Søndermarken,3.40,00:25:00,N
Træning,Mix,26-12-2023,Hjemme,X,00:15:00,N
Løb,Free,26-12-2023,Søndermarken,3.40,00:25:00,N
Træning,Mix,27-12-2023,Visma House,X,00:30:00,N
Træning,Mix,28-12-2023,Visma House,X,00:35:00,N
Løb,Free,30-12-2023,Søndermarken,4.77,00:35:00,N
Løb,Free,01-01-2024,Søndermarken,3.40,00:25:00,N
Træning,Mix,02-01-2024,Visma House,X,00:15:00,N
Løb,Free,02-01-2024,Visma House,3.00,00:25:00,N
Træning,Mix,06-01-2024,Hjemme,X,00:10:00,N
Løb,Free,06-01-2024,Søndermarken,3.40,00:25:00,N
Løb,Free,08-01-2024,Visma House,5.00,00:35:00,N
Træning,Mix,08-01-2024,Visma House,X,00:30:00,N
Løb,Free,08-01-2024,Visma House,5.00,00:33:00,N
Træning,Mix,10-01-2024,Visma House,X,00:20:00,N
Løb,Free,11-01-2024,Søndermarken,4.50,00:35:00,N
Løb,Free,14-01-2024,Søndermarken,3.40,00:25:00,N
Løb,Free,18-01-2024,Visma House,7.20,00:45:00,N
Løb,Free,20-01-2024,Visma House,7.80,01:00:00,N
Løb,Free,25-01-2024,Søndermarken,3.40,00:25:00,N
Løb,Free,27-01-2024,Visma House,11.28,01:26:00,Y
Løb,Free,29-01-2024,Visma House,7.30,00:57:27,Y
Løb,Free,06-02-2024,Visma House,7.55,00:53:54,Y
Løb,Free,07-02-2024,Søndermarken,3.40,00:20:00,N
Løb,Free,10-02-2024,Visma House,3.00,00:20:00,Y
Løb,Free,11-02-2024,Søndermarken,3.40,00:20:00,N
Løb,Free,12-02-2024,Søndermarken,3.40,00:20:00,N
Løb,Free,13-02-2024,Visma House,6.35,00:47:12,Y
Løb,Free,14-02-2024,Søndermarken,3.40,00:20:00,N
Træning,Mix,14-02-2024,Hjemme,X,00:10:00,N
Træning,Mix,15-02-2024,Visma House,X,00:40:00,N
Løb,Mix,15-02-2024,Visma House,1.50,00:13:00,N
Løb,Free,17-02-2024,Søndermarken,4.77,00:28:48,N
Træning,Mix,18-02-2024,Visma House,X,00:35:00,N
Træning,Mix,22-02-2024,Visma House,X,00:40:00,N
Løb,Free,24-02-2024,Søndermarken,4.77,00:28:48,N
Træning,Free,25-02-2024,Hjemme,,00:10:00,N
Løb,Free,25-02-2024,Søndermarken,4.77,00:28:48,N
Træning,Mix,27-02-2024,Visma House,X,00:50:00,N
Løb,Free,28-02-2024,Søndermarken,3.40,00:20:00,N
Træning,Mix,01-03-2024,Visma House,X,00:45:00,N
Løb,Free,04-03-2024,Søndermarken,4.77,00:28:48,N
Løb,Free,05-03-2024,Visma House,5.56,00:39:00,Y
Træning,Mix,05-03-2024,Visma House,X,00:25:00,N
Løb,Free,07-03-2024,Søndermarken,4.77,00:28:48,N
Løb,Free,09-03-2024,Søndermarken,4.77,00:28:48,N
Løb,Free,10-03-2024,Søndermarken,4.77,00:28:48,N
Løb,Free,12-03-2024,Visma House,4.34,00:31:30,Y
Træning,Free,13-03-2024,Hjemme,X,00:10:00,N
Løb,Free,16-03-2024,Søndermarken,7.00,00:42:00,N
Løb,Free,17-03-2024,Søndermarken,4.77,00:28:48,N
Løb,Free,18-03-2024,Søndermarken,4.77,00:28:37,N
Løb,Free,22-03-2024,Søndermarken,3.40,00:20:00,N
Løb,Free,23-03-2024,Søndermarken,7.00,00:42:00,N
Løb,Free,24-03-2024,Søndermarken x2,7.00,00:50:00,N
Løb,Free,25-03-2024,Søndermarken,9.15,01:02:00,N
Træning,Free,27-03-2024,Visma House,X,00:40:00,N
Løb,Free,29-03-2024,Søndermarken x3,9.40,01:02:00,N
Løb,Free,31-03-2024,Søndermarken,7.00,00:42:00,N
Løb,Free,03-04-2024,Søndermarken,9.40,01:02:00,N
Løb,Free,05-04-2024,Søndermarken x4,11.60,01:15:00,N
Løb,Free,06-04-2024,Søndermarken,3.40,00:20:00,N
Løb,Free,09-04-2024,Søndermarken,4.77,00:28:37,N
Træning,Free,12-04-2024,Visma House,X,00:40:00,N
Løb,Free,13-04-2024,Søndermarken x4,11.60,01:15:00,N
Løb,Free,14-04-2024,Søndermarken kort,3.40,00:20:00,N
Løb,Free,20-04-2024,Søndermarken x4,11.60,01:35:00,N
Træning,Free,22-04-2024,Visma House,X,00:45:00,Y
Løb,Free,27-04-2024,Søndermarken x5,13.80,01:30:00,N
Løb,Free,28-04-2024,Søndermarken,3.40,00:20:00,N
Træning,Free,29-04-2024,Nordens Plads,X,00:25:00,Y
Løb,Free,30-04-2024,Søndermarken,4.77,00:28:48,N
Løb,Free,03-05-2024,Søndermarken x3,9.40,01:10:00,N
Træning,Free,06-05-2024,Nordens Plads,X,00:30:00,N
Træning,Free,13-05-2024,Nordens Plads,X,00:55:00,N
Træning,Free,16-05-2024,Nordens Plads,X,00:45:00,N
Løb,Free,17-05-2024,Søndermarken,4.77,00:28:48,N
Løb,Distance,20-05-2024,Royal Run København,10.00,00:55:06,Y
Træning,Free,21-05-2024,Nordens Plads,X,00:40:00,N
Løb,Tempo,31-05-2024,Søndermarken,4.67,00:25:33,Y,142
Træning,Free,01-06-2024,Nordens Plads,X,00:30:00,Y
Træning,Free,03-06-2024,Nordens Plads,X,00:20:00,Y
Løb,Tempo,03-06-2024,Søndermarken,6.76,00:39:12,Y,151
Løb,Tempo,05-06-2024,Søndermarken,4.95,00:29:12,Y,144
Træning,Free,06-06-2024,Nordens Plads,X,00:10:00,Y
Træning,Free,07-06-2024,Nordens Plads,X,00:31:30,Y
Løb,Free,17-06-2024,Søndermarken,4.46,00:25:12,Y,145
Træning,Free,20-06-2024,Nordens Plads,X,00:24:43,Y,145
Løb,Free,23-06-2024,Søndermarken,6.90,00:39:49,Y,152
Træning,Free,23-06-2024,Nordens Plads,X,00:22:00,Y
Træning,Free,24-06-2024,Visma House,X,00:30:00,Y
Løb,Reconstitution,25-06-2024,Søndermarken,3.5,00:22:34,Y,140
Træning,Free,26-06-2024,Visma House,X,00:25:00,Y
Løb,Reconstitution,29-06-2024,Søndermarken,4.97,00:31:32,Y,134
Løb,Free,29-06-2024,Søndermarken,4.18,00:24:26,Y,144
Løb,Free,30-06-2024,Søndermarken,4.19,00:24:17,Y,145
Træning,Free,01-07-2024,Visma House,X,00:50:00,Y
Løb,Reconstitution,03-07-2024,Søndermarken,3.23,00:20:30,Y,130
Løb,Tempo,04-07-2024,Søndermarken,7.43,00:43:18,Y,150
Løb,Reconstitution,05-07-2024,Søndermarken,2.81,00:16:42,Y,144
Træning,Free,05-07-2024,Visma House,X,00:40:00,Y
Løb,Tempo,06-07-2024,Søndermarken,3.84,00:19:35,Y,149
Løb,Distance,07-07-2024,Søndermarken,10.10,01:02:10,Y,149
Løb,Reconstitution,08-07-2024,Søndermarken,3.50,00:21:17,Y,141
Træning,Free,08-07-2024,Visma House,X,00:45:00,Y
Løb,Tempo,09-07-2024,Søndermarken,3.44,00:18:46,Y,146
Træning,Free,09-07-2024,Nordens Plads,X,00:20:00,Y
Træning,Free,10-07-2024,Visma House,X,00:40:00,Y
Løb,Reconstitution,11-07-2024,Søndermarken,4.00,00:23:01,Y,148
Løb,Distance,12-07-2024,Søndermarken,6.61,00:40:32,Y,143
Løb,Distance,14-07-2024,Søndermarken,10.64,1:04:48,Y,144
Træning,Free,14-07-2024,Nordens Plads,X,00:15:00,Y
Træning,Free,15-07-2024,Visma House,X,01:00:00,Y
Løb,Reconstitution,16-07-2024,Søndermarken,3.28,00:21:06,Y,128
Træning,Free,17-07-2024,Visma House,X,00:45:00,Y
Løb,Tempo,17-07-2024,Visma House,4.00,00:22:00,N
Løb,Reconstitution,18-07-2024,Søndermarken,6.30,00:39:45,Y,133
Løb,Distance,19-07-2024,Søndermarken,5.13,00:34:12,Y,134
Træning,Free,19-07-2024,Visma House,X,00:50:00,Y
Løb,Distance,21-07-2024,Søndermarken,10.54,01:10:13,Y,132
Træning,Free,22-07-2024,Visma House,X,00:50:00,Y
Løb,Distance,23-07-2024,Søndermarken,9.72,01:05:59,Y,143
Træning,Free,23-07-2024,Visma House,X,00:55:00,Y,
Løb,Tempo,25-07-2024,Søndermarken,5.00,00:25:11,Y,158
Træning,Free,25-07-2024,Nordens Plads,X,00:20:00,Y
Løb,Distance,27-07-2024,Søndermarken,10.83,01:02:38,Y,153
Træning,Free,27-07-2024,Nordens Plads,X,00:25:00,Y
Træning,Free,28-07-2024,Visma House,X,1:00:00,Y
Løb,Reconstitution,28-07-2024,Søndermarken,4.24,00:24:11,Y,144
Løb,Reconstitution,29-07-2024,Søndermarken,3.09,00:18:40,Y,136
Træning,Free,29-07-2024,Visma House,X,01:00:00,Y,
Træning,Free,30-07-2024,Visma House,X,01:00:00,Y,
Løb,Tempo,31-07-2024,Søndermarken,3.26,00:16:45,Y,146
Løb,Reconstitution,02-08-2024,Søndermarken,4.19,00:23:26,Y,142
Løb,Tempo,04-08-2024,Søndermarken,4.95,00:25:40,Y,147
Træning,Free,05-08-2024,Visma House,X,00:50:00,Y,
Løb,Tempo,06-08-2024,Søndermarken,6.05,00:32:46,Y,145
Løb,Tempo,09-08-2024,Søndermarken,5.02,00:25:48,Y,148
Løb,Distance,10-08-2024,Frederiksberg Have,15.01,01:31:28,Y,144
Træning,Free,12-08-2024,Visma House,X,01:00:00,Y,
Løb,Reconstitution,13-08-2024,Søndermarken,5.1,00:28:32,Y,141
Løb,Distance,15-08-2024,Frederiksberg Have,7.15,00:40:07,Y,140
Løb,Tempo,19-08-2024,Søndermarken,5.01,00:25:26,Y,152
Træning,Free,21-08-2024,Visma House,X,01:00:00,Y,
Løb,Distance,24-08-2024,Frederiksberg Have,17.56,01:45:15,Y,143
Træning,Free,24-08-2024,Visma House,X,01:00:00,Y,
Træning,Free,26-08-2024,Visma House,X,00:40:00,Y,
Træning,Free,30-08-2024,Visma House,X,00:35:00,Y,
Løb,Reconstitution,30-08-2024,Søndermarken,2.12,00:11:1,Y,
Træniing,Free,31-08-2024,Visma House,X,00:40:00,Y,
Løb,Reconstitution,01-09-2024,Søndermarken,4.62,00:25:35,Y,144
Træning,Free,03-09-2024,Visma House,X,00:40:00,Y
Løb,Distance,05-09-2024,Søndermarken,8.26,00:48:36,Y,147 
Træning,Free,05-09-2024,Visma House,X,00:40:00,Y
Løb,Reconstitution,07-09-2024,Frederiksberg Have,8.01,00:47:46,Y,143
Træning,Free,07-09-2024,Visma House, X,00:50:00,Y,
Træning,Free,08-09-2024,Visma House,X,00:30:00,Y,
Løb,Free,08-09-2024,Visma House,3.0,00:25:00,Y,
Løb,Distance,12-09-2024,Frederiksberg Have,8.10,00:44:40,Y,148
Træning,Free,12-09-2024,Visma House,,00:55:00,Y,
Løb,Tempo,13-09-2024,Søndermarken,5.01,00:24:30,Y,147
Træning,Free,13-09-2024,Visma House,,00:40:00,Y,
Løb,Distance,14-09-2024,Frederiksberg Have,6.76,00:37:44,Y,142
Træning,Free,14-09-2024,Visma House,,00:40:00,Y,
Løb,Tempo,18-09-2024,Søndermarken,5.01,00:25:01,Y,151
Løb,Reconstitution,20-09-2024,Frederiksberg Have,4.99,00:26:08,Y,145
Løb,Reconstitution,21-09-2024,Frederiksberg,1.35,00:07:29,Y,
Løb,VO2Max,21-09-2024,Søndermarken,3.18,00:16:39,Y,
Løb,Reconstitution,21-09-2024,Frederiksberg,1.07,00:05:38,Y,
Træning,Free,21-09-2024,Visma House,,00:45:00,Y,
Løb,Distance,22-09-2024,Frederiksberg Have,10.00,00:54:35,Y,150
Træning,Free,22-09-2024,Visma House,,00:45:00,Y,
Træning,Free,25-09-2024,Visma House,,00:30:00,Y
Løb,Kredsløb,25-09-2024,Visma House,3.28,00:28:27,Y,
Træning,Free,26-09-2024,Visma House,,00:40:00,Y,
Træning,Free,27-09-2024,Visma House,,00:45:00,Y,
Løb,Distance,28-09-2024,Frederiksberg Have,20.0,01:55:37,Y,147
Løb,Distance,15-09-2017,CPH Half,21.097,02:05:58,Y,
Træning,Free,29-09-2024,Visma House,,00:50:00,Y,
Løb,Tempo,30-09-2024,Søndermarken,7.51,00:38:18,Y,155
Løb,Reconstitution,08-10-2024,Frederiksberg Have,4.34,00:23:41,Y,143
Løb,Tempo,10-10-2024,Frederiksberg Have,5.0,00:26:21,Y,160
Løb,Distance,11-10-2024,Frederiksberg,13.00,01:15:42,Y,146
Løb,VO2Max,12-10-2024,Søndermarken,5.25,00:29:49,Y,140
Træning,Free,12-10-2024,Visma House,,00:45:00,Y, 
Træning,Free,14-10-2024,Visma House,,00:45:00,Y,
Løb,Distance,18-10-2024,Frederiksberg Have,9.01,00:49:04,Y,149
Løb,Tempo,19-10-2024,Søndermarken,5.01,00:23:58,Y,140
Løb,Reconstitution,19-10-2024,Frederiksberg,1.16,00:06:12,Y,140
Træning,Free,19-10-2024,Visma House,,01:00:00,Y,
Løb,Reconstitution,20-10-2024,Søndermarken,5.44,00:30:31,Y,145
Træning,Free,20-10-2024,Visma House,,00:45:00,Y,
Løb,Distance,22-10-2024,Frederiksberg Have,8.01,00:43:23,Y,155
Løb,Tempo,24-10-2024,Søndermarken,4.19,00:21:20,Y,150
Træning,Free,26-10-2024,Visma House,,00:40:00,Y,
Træning,Free,27-10-2024,Visma House,,00:45:00,Y,
Løb,Tempo,28-10-2024,Frederiksberg Have,5.28,00:25:56,Y,141
Træning,Free,29-10-2024,Visma House,,00:40:00,Y,
Løb,Distance,30-10-2024,Frederiksberg Have,10.00,00:51:15,Y,155
Træning,Free,31-10-2024,Visma House,,00:45:00,Y,
Løb,Tempo,02-11-2024,Frederiksberg Have,5.00,00:23:04,Y,165
Træning,Free,02-11-2024,Visma House,,00:45:00,Y,
Løb,Distance,05-11-2024,Frederiksberg,10.01,00:51:05,Y,157
Træning,Free,06-11-2024,Visma House,,00:45:00,,
Træning,Free,07-11-2024,Visma House,,00:40:00,,
Løb,Distance,09-11-2024,Frederiksberg Have,25.00,02:24:22,Y,150
Træning,Free,10-11-2024,Visma House,,00:45:00,Y,
Træning,Free,11-11-2024,Visma House,,00:45:00,Y,
Træning,Free,14-11-2024,Visma House,,00:40:00,Y,
Løb,Distance,15-11-2024,Frederiksberg Have,15.00,01:23:17,Y,147
Træning,Free,15-11-2024,Visma House,,00:40:00,,
Træning,Free,16-11-2024,Visma House,,00:40:00,,
Løb,Distance,17-11-2024,Frederiksberg Have,15.01,01:23:36,Y,148
Træning,Free,17-11-2024,Visma House,,00:40:00,,
Løb,Distance,30-11-2024,Frederiksberg Have,12.41,01:12:15,Y,156
Løb,Reconstitution,07-12-2024,Frederiksberg Have,6.03,00:31:50,Y,156
Løb,Distance,08-12-2024,Frederiksberg Have,10.01,00:55:47,Y,161
Løb,Reconstitution,10-12-2024,Frederiksberg Have,5.76,00:32:16,Y,157
Træning,Free,10-12-2024,Visma House,,00:40:00,Y,
Træning,Free,14-12-2024,Visma House,,00:40:00,Y,
Træning,Free,19-12-2024,Visma House,,00:40:00,Y, 
Løb,Free,20-12-2024,Frederiksberg Have,16.02,01:37:15,Y,146
Træning,Free,21-12-2024,Visma House,,00:45:00,Y,
Løb,Tempo,22-12-2024,Frederiksberg Have,5.35,00:27:21,Y,153
Træning,Free,22-12-2024,Visma House,,00:45:00,Y,
Løb,Free,28-12-2024,Frederiksberg Have,5.4,00:29:43,Y,154
Træning,Free,28-12-2024,Visma House,,00:45:00,Y
Løb,Distance,29-12-2024,Frederiksberg Have,15.01,01:24:59,Y,145
Træning,Free,31-12-2024,Visma House,,00:50:00,Y,
